PERIODO,SEMEPI,NIVEL,RAMO,LISTDX,CVEDX,TIP_SEXO,GEDAD,DURACI,NDIAS,FREC,TIPCAS,TRABAJADOR
2022,36,14,2,2,127,2,5,22,44,2,0,No IMSS
2022,36,14,2,2,136,2,3,5,5,1,0,No IMSS
2022,36,14,2,2,49,1,2,7.333333333333333,22,3,0,No IMSS
2022,36,14,2,2,49,1,3,14,14,1,0,No IMSS
2022,36,14,2,2,49,1,4,79,474,6,0,No IMSS
2022,36,14,2,2,49,1,5,83.6,418,5,0,No IMSS
2022,36,14,2,2,49,1,6,4.5,9,2,0,No IMSS
2022,36,14,2,2,49,2,2,1,1,1,0,No IMSS
2022,36,14,2,2,49,2,4,1,1,1,0,No IMSS
2022,36,14,2,2,49,2,5,2,2,1,0,No IMSS
2022,36,14,2,2,49,2,5,5,5,1,0,IMSS
2022,35,99,2,2,IM237,1,3,10,20,2,0,No IMSS
2022,35,99,2,2,IM237,1,4,5,5,1,0,No IMSS
2022,35,99,2,2,IM237,1,5,18,36,2,0,No IMSS
2022,35,99,2,2,IM237,2,4,3,3,1,0,No IMSS
2022,35,99,3,2,136,2,3,84,168,2,0,No IMSS
2022,36,99,2,2,127,1,2,3.4,17,5,0,No IMSS
2022,36,99,2,2,127,1,3,3,3,1,0,IMSS
2022,36,99,2,2,127,1,3,56,616,11,0,No IMSS
2022,36,99,2,2,127,1,4,3,3,1,0,IMSS
2022,36,99,2,2,127,1,4,27.904761904761905,586,21,0,No IMSS
2022,36,99,2,2,127,1,5,13,13,1,0,IMSS
2022,36,99,2,2,127,1,5,63.333333333333336,1710,27,0,No IMSS
2022,36,99,2,2,127,1,6,52.125,417,8,0,No IMSS
2022,36,99,2,2,127,2,2,3,3,1,0,IMSS
2022,36,99,2,2,127,2,2,6.666666666666667,20,3,0,No IMSS
2022,36,99,2,2,127,2,3,12.571428571428571,88,7,0,No IMSS
2022,36,99,2,2,127,2,4,27.307692307692307,355,13,0,No IMSS
2022,36,99,2,2,127,2,5,14,182,13,0,No IMSS
2022,36,99,2,2,127,2,6,2,2,1,0,No IMSS
2022,36,99,2,2,136,2,2,10,10,1,0,No IMSS
2022,36,99,2,2,136,2,3,3.5,7,2,0,No IMSS
2022,36,99,2,2,49,1,2,19.416666666666668,233,12,0,No IMSS
2022,36,99,2,2,49,1,3,23.694444444444443,853,36,0,No IMSS
2022,36,99,2,2,49,1,4,2,2,1,0,No IMSS
2022,36,99,2,2,49,1,4,28,28,1,0,IMSS
2022,36,99,2,2,49,1,4,43.28735632183908,3766,87,0,No IMSS
2022,36,99,2,2,49,1,5,1,1,1,0,No IMSS
2022,36,99,2,2,49,1,5,43,43,1,0,IMSS
2022,36,99,2,2,49,1,5,59.11926605504587,6444,109,0,No IMSS
2022,36,99,2,2,49,1,6,21,21,1,0,IMSS
2022,36,99,2,2,49,1,6,70.3076923076923,1828,26,0,No IMSS
2022,36,99,2,2,49,1,7,189,189,1,0,No IMSS
2022,36,99,2,2,49,2,2,4.5,27,6,0,No IMSS
2022,36,99,2,2,49,2,3,1,1,1,0,No IMSS
2022,36,99,2,2,49,2,3,15.333333333333334,368,24,0,No IMSS
2022,36,99,2,2,49,2,3,37,111,3,0,IMSS
2022,36,99,2,2,49,2,4,11.5,23,2,0,IMSS
2022,36,99,2,2,49,2,4,20.27777777777778,730,36,0,No IMSS
2022,36,99,2,2,49,2,5,5,5,1,0,IMSS
2022,36,99,2,2,49,2,5,43.18181818181818,2375,55,0,No IMSS
2022,36,99,2,2,49,2,6,47.714285714285715,334,7,0,No IMSS
2022,36,99,2,2,IM127,1,4,3,3,1,0,No IMSS
2022,36,99,2,2,IM237,1,4,3,3,1,0,No IMSS
2022,36,99,2,2,IM237,1,5,49,49,1,0,No IMSS
2022,36,99,1,2,127,2,5,7,7,1,0,No IMSS
2022,36,99,1,2,49,1,5,7,7,1,0,No IMSS
2022,36,99,1,2,49,2,5,2,2,1,0,No IMSS
2022,37,14,2,2,127,1,4,72,216,3,0,No IMSS
2022,37,14,2,2,127,1,5,29,116,4,0,No IMSS
2022,37,14,2,2,127,1,6,106,106,1,0,No IMSS
2022,37,14,2,2,127,2,4,60.5,121,2,0,No IMSS
2022,37,14,2,2,136,2,2,7,7,1,0,No IMSS
2022,37,14,2,2,49,1,2,1,1,1,0,No IMSS
2022,37,14,2,2,49,1,3,37,37,1,0,No IMSS
2022,37,14,2,2,49,1,4,23.8,119,5,0,No IMSS
2022,37,14,2,2,49,1,5,72.1,721,10,0,No IMSS
2022,37,14,2,2,49,1,6,139.66666666666666,419,3,0,No IMSS
2022,37,14,2,2,49,2,3,17.5,35,2,0,No IMSS
2022,37,14,2,2,49,2,4,1.6666666666666667,5,3,0,No IMSS
2022,37,14,2,2,49,2,5,1,1,1,0,No IMSS
2022,37,14,2,2,IM127,2,4,1,1,1,0,No IMSS
2022,37,99,1,2,127,1,5,365,365,1,0,No IMSS
2022,37,99,1,2,49,1,5,60,120,2,0,No IMSS
2022,37,99,2,2,127,1,2,5.75,23,4,0,No IMSS
2022,37,99,2,2,127,1,3,39.333333333333336,354,9,0,No IMSS
2022,37,99,2,2,127,1,4,77.23809523809524,1622,21,0,No IMSS
2022,37,99,2,2,127,1,5,49.729729729729726,1840,37,0,No IMSS
2022,37,99,2,2,127,1,6,98,686,7,0,No IMSS
2022,37,99,2,2,127,1,7,28,28,1,0,No IMSS
2022,37,99,2,2,127,2,2,6.2,31,5,0,No IMSS
2022,37,99,2,2,127,2,3,45.833333333333336,275,6,0,No IMSS
2022,37,99,2,2,127,2,4,35,525,15,0,No IMSS
2022,37,99,2,2,127,2,5,70.55555555555556,635,9,0,No IMSS
2022,37,99,2,2,127,2,6,1,1,1,0,No IMSS
2022,37,99,2,2,127,2,6,168,168,1,0,IMSS
2022,37,99,2,2,136,2,2,6.333333333333333,19,3,0,No IMSS
2022,37,99,2,2,136,2,3,1,1,1,0,No IMSS
2022,37,99,2,2,49,1,2,3,21,7,0,No IMSS
2022,37,99,2,2,49,1,3,3,3,1,0,No IMSS
2022,37,99,2,2,49,1,3,35.035714285714285,981,28,0,No IMSS
2022,37,99,2,2,49,1,4,2,2,1,0,IMSS
2022,37,99,2,2,49,1,4,38.42424242424242,2536,66,0,No IMSS
2022,37,99,2,2,49,1,5,10,10,1,0,IMSS
2022,37,99,2,2,49,1,5,46.306930693069305,4677,101,0,No IMSS
2022,37,99,2,2,49,1,6,73.65384615384616,1915,26,0,No IMSS
2022,37,99,2,2,49,1,7,2,2,1,0,No IMSS
2022,37,99,2,2,49,2,2,13.6,136,10,0,No IMSS
2022,37,99,2,2,49,2,3,13.066666666666666,196,15,0,No IMSS
2022,37,99,2,2,49,2,4,7,7,1,0,No IMSS
2022,37,99,2,2,49,2,4,30.666666666666668,1104,36,0,No IMSS
2022,37,99,2,2,49,2,4,49.5,99,2,0,IMSS
2022,37,99,2,2,49,2,5,17.9,537,30,0,No IMSS
2022,37,99,2,2,49,2,6,2.6666666666666665,8,3,0,No IMSS
2022,37,99,2,2,IM127,1,6,1,1,1,0,No IMSS
2022,37,99,2,2,IM127,2,4,1,1,1,0,No IMSS
2022,37,99,2,2,IM237,1,4,1,1,1,0,No IMSS
2022,37,99,2,2,IM237,1,5,112,112,1,0,No IMSS
2022,37,99,2,2,IM237,2,5,13,13,1,0,No IMSS
2022,37,99,3,2,136,2,3,84,84,1,0,No IMSS
2022,38,14,2,2,127,1,2,7.75,31,4,0,No IMSS
2022,38,14,2,2,127,1,3,5.5,11,2,0,No IMSS
2022,38,14,2,2,127,1,4,42.25,169,4,0,No IMSS
2022,38,14,2,2,127,1,5,107.5,430,4,0,No IMSS
2022,38,14,2,2,127,2,2,7,7,1,0,No IMSS
2022,38,14,2,2,127,2,4,7,7,1,0,No IMSS
2022,38,14,2,2,127,2,5,4.333333333333333,13,3,0,No IMSS
2022,38,14,2,2,136,2,3,1,2,2,0,No IMSS
2022,38,14,2,2,49,1,1,16,16,1,0,No IMSS
2022,38,14,2,2,49,1,3,63,189,3,0,No IMSS
2022,38,14,2,2,49,1,3,164,164,1,0,IMSS
2022,38,14,2,2,49,1,4,22.571428571428573,158,7,0,No IMSS
2022,38,14,2,2,49,1,5,18.714285714285715,131,7,0,No IMSS
2022,38,14,2,2,49,1,6,78,234,3,0,No IMSS
2022,38,14,2,2,49,2,4,1,1,1,0,No IMSS
2022,38,14,2,2,49,2,5,25,200,8,0,No IMSS
2022,38,14,2,2,IM237,1,1,16,16,1,0,No IMSS
2022,38,14,2,2,IM237,1,5,4,4,1,0,No IMSS
2022,38,99,2,2,IM237,1,1,16,16,1,0,No IMSS
2022,38,99,2,2,IM237,1,2,10,10,1,0,No IMSS
2022,38,99,2,2,IM237,1,3,13,26,2,0,No IMSS
2022,38,99,2,2,IM237,1,5,5.666666666666667,17,3,0,No IMSS
2022,38,99,2,2,IM237,1,6,30,30,1,0,No IMSS
2022,38,99,2,2,IM237,2,2,9,9,1,0,No IMSS
2022,38,99,2,2,IM237,2,3,252,252,1,0,No IMSS
2022,38,99,2,2,IM237,2,4,5,10,2,0,No IMSS
2022,38,99,2,2,IM237,2,5,48,96,2,0,No IMSS
2022,38,99,2,2,IM237,2,6,1,1,1,0,No IMSS
2022,38,99,1,2,127,1,6,170,170,1,0,No IMSS
2022,38,99,1,2,49,1,6,60,60,1,0,No IMSS
2022,38,99,2,2,127,1,2,5.666666666666667,34,6,0,No IMSS
2022,38,99,2,2,127,1,3,37.46153846153846,487,13,0,No IMSS
2022,38,99,2,2,127,1,4,44.80952380952381,941,21,0,No IMSS
2022,38,99,2,2,127,1,5,71.44736842105263,2715,38,0,No IMSS
2022,38,99,2,2,127,1,6,114.4,572,5,0,No IMSS
2022,38,99,2,2,127,1,6,136,136,1,0,No IMSS
2022,38,99,2,2,127,2,2,4.25,17,4,0,No IMSS
2022,38,99,2,2,127,2,3,64.11111111111111,577,9,0,No IMSS
2022,38,99,2,2,127,2,4,65,650,10,0,No IMSS
2022,38,99,2,2,127,2,5,10.333333333333334,31,3,0,IMSS
2022,38,99,2,2,127,2,5,34.25,685,20,0,No IMSS
2022,38,99,2,2,127,2,6,2.6666666666666665,8,3,0,No IMSS
2022,38,99,2,2,136,2,3,3.8,19,5,0,No IMSS
2022,38,99,2,2,136,2,4,5,5,1,0,No IMSS
2022,38,99,2,2,49,1,1,16,16,1,0,No IMSS
2022,38,99,2,2,49,1,2,5.882352941176471,100,17,0,No IMSS
2022,38,99,2,2,49,1,3,27.627906976744185,1188,43,0,No IMSS
2022,38,99,2,2,49,1,3,83.5,167,2,0,IMSS
2022,38,99,2,2,49,1,4,8.5,17,2,0,No IMSS
2022,38,99,2,2,49,1,4,32,64,2,0,IMSS
2022,38,99,2,2,49,1,4,44.43103448275862,5154,116,0,No IMSS
2022,38,99,2,2,49,1,5,6.666666666666667,20,3,0,IMSS
2022,38,99,2,2,49,1,5,54.31192660550459,5920,109,0,No IMSS
2022,38,99,2,2,49,1,6,10,10,1,0,No IMSS
2022,38,99,2,2,49,1,6,57.833333333333336,2082,36,0,No IMSS
2022,38,99,2,2,49,2,1,2,2,1,0,No IMSS
2022,38,99,2,2,49,2,2,7.5,30,4,0,No IMSS
2022,38,99,2,2,49,2,3,16.708333333333332,401,24,0,No IMSS
2022,38,99,2,2,49,2,3,152,152,1,0,IMSS
2022,38,99,2,2,49,2,4,3.5,7,2,0,IMSS
2022,38,99,2,2,49,2,4,29.097560975609756,1193,41,0,No IMSS
2022,38,99,2,2,49,2,5,40.83018867924528,2164,53,0,No IMSS
2022,38,99,2,2,49,2,6,14.142857142857142,99,7,0,No IMSS
2022,38,99,2,2,49,2,7,168,168,1,0,No IMSS
2022,38,99,2,2,IM127,1,3,2,4,2,0,No IMSS
2022,38,99,2,2,IM127,1,6,1,1,1,0,No IMSS
2022,38,99,2,2,IM127,2,2,3,3,1,0,No IMSS
2022,38,99,2,2,IM127,2,3,1,1,1,0,No IMSS
2022,39,14,2,2,127,1,3,5.333333333333333,16,3,0,No IMSS
2022,39,14,2,2,127,1,4,2.5,5,2,0,No IMSS
2022,39,14,2,2,127,1,5,34.666666666666664,104,3,0,No IMSS
2022,39,14,2,2,127,1,6,83.5,167,2,0,No IMSS
2022,39,14,2,2,127,2,4,4.666666666666667,14,3,0,No IMSS
2022,39,14,2,2,127,2,5,12,12,1,0,No IMSS
2022,39,14,2,2,49,1,3,9.5,57,6,0,No IMSS
2022,39,14,2,2,49,1,4,12.625,101,8,0,No IMSS
2022,39,14,2,2,49,1,5,35,175,5,0,No IMSS
2022,39,14,2,2,49,1,6,154.8,774,5,0,No IMSS
2022,39,14,2,2,49,2,2,5,10,2,0,No IMSS
2022,39,14,2,2,49,2,3,9.142857142857142,64,7,0,No IMSS
2022,39,14,2,2,49,2,4,1,1,1,0,No IMSS
2022,39,14,2,2,49,2,5,12.166666666666666,73,6,0,No IMSS
2022,39,99,2,2,IM237,1,2,16,16,1,0,No IMSS
2022,39,99,2,2,IM237,1,3,10,10,1,0,No IMSS
2022,39,99,2,2,IM237,1,4,23.6,118,5,0,No IMSS
2022,39,99,2,2,IM237,1,5,62.333333333333336,374,6,0,No IMSS
2022,39,99,2,2,IM237,2,2,1,1,1,0,No IMSS
2022,39,99,2,2,IM237,2,4,2.3333333333333335,7,3,0,No IMSS
2022,39,99,2,2,IM237,2,5,3,3,1,0,No IMSS
2022,39,99,2,2,IM237,2,5,219,219,1,0,IMSS
2022,39,99,2,2,IM237,2,6,12,12,1,0,No IMSS
2022,39,99,3,2,136,2,3,84,84,1,0,No IMSS
2022,39,99,1,2,127,2,4,55,55,1,0,No IMSS
2022,39,99,1,2,49,1,4,52,52,1,0,No IMSS
2022,39,99,2,2,127,1,2,9.8,49,5,0,No IMSS
2022,39,99,2,2,127,1,3,26.8,268,10,0,No IMSS
2022,39,99,2,2,127,1,3,62,62,1,0,IMSS
2022,39,99,2,2,127,1,4,55.411764705882355,942,17,0,No IMSS
2022,39,99,2,2,127,1,5,58.53333333333333,1756,30,0,No IMSS
2022,39,99,2,2,127,1,6,28,28,1,0,IMSS
2022,39,99,2,2,127,1,6,51.4,257,5,0,No IMSS
2022,39,99,2,2,127,2,2,6.75,27,4,0,No IMSS
2022,39,99,2,2,127,2,3,13.571428571428571,95,7,0,No IMSS
2022,39,99,2,2,127,2,3,14,14,1,0,IMSS
2022,39,99,2,2,127,2,4,5.1875,83,16,0,No IMSS
2022,39,99,2,2,127,2,5,39.94117647058823,679,17,0,No IMSS
2022,39,99,2,2,127,2,6,41,164,4,0,No IMSS
2022,39,99,2,2,127,2,7,22,22,1,0,No IMSS
2022,39,99,2,2,136,2,2,12.666666666666666,76,6,0,No IMSS
2022,39,99,2,2,136,2,3,1,2,2,0,No IMSS
2022,39,99,2,2,136,2,3,7,7,1,0,IMSS
2022,39,99,2,2,49,1,2,30.53846153846154,397,13,0,No IMSS
2022,39,99,2,2,49,1,3,23.714285714285715,996,42,0,No IMSS
2022,39,99,2,2,49,1,4,3,3,1,0,No IMSS
2022,39,99,2,2,49,1,4,4.5,9,2,0,IMSS
2022,39,99,2,2,49,1,4,53.174418604651166,4573,86,0,No IMSS
2022,39,99,2,2,49,1,5,1,1,1,0,No IMSS
2022,39,99,2,2,49,1,5,50.016806722689076,5952,119,0,No IMSS
2022,39,99,2,2,49,1,5,84,84,1,0,IMSS
2022,39,99,2,2,49,1,6,53,53,1,0,IMSS
2022,39,99,2,2,49,1,6,94.3225806451613,2924,31,0,No IMSS
2022,39,99,2,2,49,1,7,7,14,2,0,No IMSS
2022,39,99,2,2,49,2,2,5.583333333333333,67,12,0,No IMSS
2022,39,99,2,2,49,2,3,12.970588235294118,441,34,0,No IMSS
2022,39,99,2,2,49,2,4,38.041666666666664,1826,48,0,No IMSS
2022,39,99,2,2,49,2,5,22.53191489361702,1059,47,0,No IMSS
2022,39,99,2,2,49,2,5,83,249,3,0,IMSS
2022,39,99,2,2,49,2,6,33.333333333333336,400,12,0,No IMSS
2022,39,99,2,2,49,2,7,1,1,1,0,No IMSS
2022,39,99,2,2,IM127,1,3,3,3,1,0,No IMSS
2022,39,99,2,2,IM127,1,4,1,1,1,0,No IMSS
2022,39,99,2,2,IM127,2,5,1.6666666666666667,5,3,0,No IMSS
2022,40,14,2,2,127,1,3,20.666666666666668,62,3,0,No IMSS
2022,40,14,2,2,127,1,4,272,272,1,0,No IMSS
2022,40,14,2,2,127,1,5,122.25,489,4,0,No IMSS
2022,40,14,2,2,127,1,6,71,71,1,0,No IMSS
2022,40,14,2,2,127,2,2,18.5,37,2,0,No IMSS
2022,40,14,2,2,127,2,4,175,175,1,0,No IMSS
2022,40,14,2,2,127,2,5,1,1,1,0,No IMSS
2022,40,14,2,2,136,2,3,4,4,1,0,No IMSS
2022,40,14,2,2,49,1,2,10,10,1,0,No IMSS
2022,40,14,2,2,49,1,3,66.5,133,2,0,No IMSS
2022,40,14,2,2,49,1,4,19,76,4,0,No IMSS
2022,40,14,2,2,49,1,5,15.916666666666666,191,12,0,No IMSS
2022,40,14,2,2,49,1,6,17,34,2,0,No IMSS
2022,40,14,2,2,49,2,3,1,1,1,0,No IMSS
2022,40,14,2,2,49,2,4,55.5,333,6,0,No IMSS
2022,40,14,2,2,49,2,5,108.8,544,5,0,No IMSS
2022,40,14,2,2,IM237,1,2,10,10,1,0,No IMSS
2022,40,99,1,2,127,1,5,36,36,1,0,No IMSS
2022,40,99,1,2,49,1,4,130,260,2,0,No IMSS
2022,40,99,1,2,49,1,6,14,14,1,0,No IMSS
2022,40,99,3,2,136,2,2,84,84,1,0,No IMSS
2022,40,99,3,2,136,2,3,84,420,5,0,No IMSS
2022,40,99,2,2,127,1,2,6.25,25,4,0,No IMSS
2022,40,99,2,2,127,1,3,3,3,1,0,IMSS
2022,40,99,2,2,127,1,3,30.636363636363637,337,11,0,No IMSS
2022,40,99,2,2,127,1,4,92.3157894736842,1754,19,0,No IMSS
2022,40,99,2,2,127,1,5,28,28,1,0,IMSS
2022,40,99,2,2,127,1,5,89.51515151515152,2954,33,0,No IMSS
2022,40,99,2,2,127,1,6,75.66666666666667,454,6,0,No IMSS
2022,40,99,2,2,127,1,7,4,4,1,0,No IMSS
2022,40,99,2,2,127,2,2,10.2,51,5,0,No IMSS
2022,40,99,2,2,127,2,3,41,82,2,0,No IMSS
2022,40,99,2,2,127,2,4,7,7,1,0,IMSS
2022,40,99,2,2,127,2,4,46.111111111111114,415,9,0,No IMSS
2022,40,99,2,2,127,2,5,8.6875,139,16,0,No IMSS
2022,40,99,2,2,136,2,2,2,4,2,0,No IMSS
2022,40,99,2,2,136,2,3,2.75,11,4,0,No IMSS
2022,40,99,2,2,49,1,2,16.53846153846154,215,13,0,No IMSS
2022,40,99,2,2,49,1,3,1.5,3,2,0,IMSS
2022,40,99,2,2,49,1,3,32.878787878787875,1085,33,0,No IMSS
2022,40,99,2,2,49,1,4,9,27,3,0,IMSS
2022,40,99,2,2,49,1,4,47.2,3304,70,0,No IMSS
2022,40,99,2,2,49,1,5,59.15079365079365,7453,126,0,No IMSS
2022,40,99,2,2,49,1,5,278,278,1,0,IMSS
2022,40,99,2,2,49,1,6,4,4,1,0,IMSS
2022,40,99,2,2,49,1,6,92.94736842105263,3532,38,0,No IMSS
2022,40,99,2,2,49,1,7,48,96,2,0,No IMSS
2022,40,99,2,2,49,2,2,6.363636363636363,70,11,0,No IMSS
2022,40,99,2,2,49,2,3,3,3,1,0,IMSS
2022,40,99,2,2,49,2,3,11.884615384615385,309,26,0,No IMSS
2022,40,99,2,2,49,2,4,4.5,9,2,0,IMSS
2022,40,99,2,2,49,2,4,27.142857142857142,950,35,0,No IMSS
2022,40,99,2,2,49,2,5,28.677966101694917,1692,59,0,No IMSS
2022,40,99,2,2,49,2,5,119,119,1,0,IMSS
2022,40,99,2,2,49,2,6,117.5,705,6,0,No IMSS
2022,40,99,2,2,49,2,7,1,1,1,0,No IMSS
2022,40,99,2,2,IM127,1,4,2,2,1,0,No IMSS
2022,40,99,2,2,IM127,1,5,3,3,1,0,No IMSS
2022,40,99,2,2,IM127,2,3,1,1,1,0,No IMSS
2022,40,99,2,2,IM127,2,4,1,1,1,0,No IMSS
2022,40,99,2,2,IM127,2,5,1,1,1,0,No IMSS
2022,40,99,2,2,IM237,1,2,10,10,1,0,No IMSS
2022,40,99,2,2,IM237,1,4,5,5,1,0,No IMSS
2022,40,99,2,2,IM237,1,5,65,390,6,0,No IMSS
2022,40,99,2,2,IM237,1,6,135,405,3,0,No IMSS
2022,40,99,2,2,IM237,2,3,7,7,1,0,No IMSS
2022,40,99,2,2,IM237,2,4,3,3,1,0,IMSS
2022,40,99,2,2,IM237,2,4,7.5,15,2,0,No IMSS
2022,40,99,2,2,IM237,2,5,51.5,103,2,0,No IMSS
2022,41,14,2,2,127,1,2,3,3,1,0,No IMSS
2022,41,14,2,2,127,1,3,1,1,1,0,No IMSS
2022,41,14,2,2,127,1,5,32.6,163,5,0,No IMSS
2022,41,14,2,2,127,2,4,197.5,395,2,0,No IMSS
2022,41,14,2,2,127,2,5,4.5,9,2,0,No IMSS
2022,41,14,2,2,127,2,6,1,1,1,0,No IMSS
2022,41,14,2,2,49,1,3,14.5,29,2,0,No IMSS
2022,41,14,2,2,49,1,4,53.44444444444444,481,9,0,No IMSS
2022,41,14,2,2,49,1,5,14.333333333333334,43,3,0,No IMSS
2022,41,14,2,2,49,1,6,7,7,1,0,No IMSS
2022,41,14,2,2,49,2,3,6,6,1,0,No IMSS
2022,41,14,2,2,49,2,4,4.25,17,4,0,No IMSS
2022,41,14,2,2,49,2,5,4,4,1,0,IMSS
2022,41,14,2,2,49,2,5,58.57142857142857,410,7,0,No IMSS
2022,41,14,2,2,IM237,1,4,1,1,1,0,No IMSS
2022,41,99,2,2,127,1,2,12.285714285714286,86,7,0,No IMSS
2022,41,99,2,2,127,1,3,1,1,1,0,IMSS
2022,41,99,2,2,127,1,3,13.375,107,8,0,No IMSS
2022,41,99,2,2,127,1,4,1,1,1,0,IMSS
2022,41,99,2,2,127,1,4,59.26315789473684,1126,19,0,No IMSS
2022,41,99,2,2,127,1,5,26,26,1,0,IMSS
2022,41,99,2,2,127,1,5,51.542857142857144,1804,35,0,No IMSS
2022,41,99,2,2,127,1,6,42.6,213,5,0,No IMSS
2022,41,99,2,2,127,2,1,10,10,1,0,No IMSS
2022,41,99,2,2,127,2,2,13.125,105,8,0,No IMSS
2022,41,99,2,2,127,2,3,7.285714285714286,51,7,0,No IMSS
2022,41,99,2,2,127,2,4,3,3,1,0,IMSS
2022,41,99,2,2,127,2,4,78.2,782,10,0,No IMSS
2022,41,99,2,2,127,2,5,20,240,12,0,No IMSS
2022,41,99,2,2,127,2,6,1.5,3,2,0,No IMSS
2022,41,99,2,2,136,2,2,11,22,2,0,No IMSS
2022,41,99,2,2,136,2,3,8,16,2,0,No IMSS
2022,41,99,2,2,49,1,2,9.181818181818182,101,11,0,No IMSS
2022,41,99,2,2,49,1,3,50.270270270270274,1860,37,0,No IMSS
2022,41,99,2,2,49,1,3,104,104,1,0,IMSS
2022,41,99,2,2,49,1,4,28.5,57,2,0,IMSS
2022,41,99,2,2,49,1,4,49.10752688172043,4567,93,0,No IMSS
2022,41,99,2,2,49,1,5,18.333333333333332,55,3,0,IMSS
2022,41,99,2,2,49,1,5,51.023622047244096,6480,127,0,No IMSS
2022,41,99,2,2,49,1,6,68.33333333333333,2050,30,0,No IMSS
2022,41,99,2,2,49,1,6,84,84,1,0,IMSS
2022,41,99,2,2,49,1,7,5.5,33,6,0,No IMSS
2022,41,99,2,2,49,2,2,3,12,4,0,No IMSS
2022,41,99,2,2,49,2,3,6.464285714285714,181,28,0,No IMSS
2022,41,99,2,2,49,2,3,7,7,1,0,IMSS
2022,41,99,2,2,49,2,4,2,2,1,0,IMSS
2022,41,99,2,2,49,2,4,18.683333333333334,1121,60,0,No IMSS
2022,41,99,2,2,49,2,5,4.333333333333333,13,3,0,IMSS
2022,41,99,2,2,49,2,5,32.68518518518518,1765,54,0,No IMSS
2022,41,99,2,2,49,2,6,35.25,141,4,0,No IMSS
2022,41,99,2,2,IM127,1,3,3,3,1,0,No IMSS
2022,41,99,2,2,IM237,1,3,3,3,1,0,No IMSS
2022,41,99,2,2,IM237,1,4,30,60,2,0,No IMSS
2022,41,99,2,2,IM237,2,2,6,6,1,0,No IMSS
2022,41,99,2,2,IM237,2,4,14,14,1,0,No IMSS
2022,41,99,2,2,IM237,2,5,8,8,1,0,No IMSS
2022,41,99,1,2,49,1,4,139,139,1,0,No IMSS
2022,41,99,1,2,49,2,3,11,11,1,0,No IMSS
2022,41,99,1,2,49,2,5,20,20,1,0,No IMSS
2022,42,14,2,2,127,1,2,112,112,1,0,No IMSS
2022,42,14,2,2,127,1,3,5.5,11,2,0,No IMSS
2022,42,14,2,2,127,1,4,333.5,667,2,0,No IMSS
2022,42,14,2,2,127,1,5,34,68,2,0,No IMSS
2022,42,14,2,2,127,2,2,15,15,1,0,No IMSS
2022,42,14,2,2,127,2,4,10.5,21,2,0,No IMSS
2022,42,14,2,2,127,2,5,32.5,65,2,0,No IMSS
2022,42,14,2,2,49,1,2,17,17,1,0,No IMSS
2022,42,14,2,2,49,1,3,173,173,1,0,No IMSS
2022,42,14,2,2,49,1,4,75.25,301,4,0,No IMSS
2022,42,14,2,2,49,1,5,29,290,10,0,No IMSS
2022,42,14,2,2,49,1,6,6.75,27,4,0,No IMSS
2022,42,14,2,2,49,2,3,23,23,1,0,No IMSS
2022,42,14,2,2,49,2,4,3.8,19,5,0,No IMSS
2022,42,14,2,2,49,2,4,7,7,1,0,IMSS
2022,42,14,2,2,49,2,5,21,42,2,0,No IMSS
2022,42,14,2,2,49,2,6,22,22,1,0,No IMSS
2022,42,14,2,2,IM237,2,5,55,55,1,0,No IMSS
2022,42,99,3,2,136,2,3,84,168,2,0,No IMSS
2022,42,99,1,2,127,2,6,18,18,1,0,No IMSS
2022,42,99,1,2,49,1,4,56,56,1,0,No IMSS
2022,42,99,1,2,49,2,4,4,4,1,0,No IMSS
2022,42,99,1,2,49,2,5,9,18,2,0,No IMSS
2022,42,99,1,2,49,2,6,13,13,1,0,No IMSS
2022,42,99,2,2,127,1,1,9,9,1,0,No IMSS
2022,42,99,2,2,127,1,2,24.8,124,5,0,No IMSS
2022,42,99,2,2,127,1,3,8,16,2,0,IMSS
2022,42,99,2,2,127,1,3,14.4,144,10,0,No IMSS
2022,42,99,2,2,127,1,4,77.75,1555,20,0,No IMSS
2022,42,99,2,2,127,1,5,50.035714285714285,1401,28,0,No IMSS
2022,42,99,2,2,127,1,6,119.42857142857143,836,7,0,No IMSS
2022,42,99,2,2,127,1,7,5,5,1,0,No IMSS
2022,42,99,2,2,127,2,2,15.5,62,4,0,No IMSS
2022,42,99,2,2,127,2,3,13.125,105,8,0,No IMSS
2022,42,99,2,2,127,2,3,33,33,1,0,IMSS
2022,42,99,2,2,127,2,4,3,3,1,0,IMSS
2022,42,99,2,2,127,2,4,7.8,78,10,0,No IMSS
2022,42,99,2,2,127,2,5,30.066666666666666,451,15,0,No IMSS
2022,42,99,2,2,127,2,6,6,6,1,0,No IMSS
2022,42,99,2,2,136,2,3,1.5,3,2,0,No IMSS
2022,42,99,2,2,136,2,3,3,3,1,0,IMSS
2022,42,99,2,2,136,2,4,9,9,1,0,No IMSS
2022,42,99,2,2,49,1,2,26,338,13,0,No IMSS
2022,42,99,2,2,49,1,3,1,2,2,0,IMSS
2022,42,99,2,2,49,1,3,49.97142857142857,1749,35,0,No IMSS
2022,42,99,2,2,49,1,4,6,6,1,0,IMSS
2022,42,99,2,2,49,1,4,52.827586206896555,4596,87,0,No IMSS
2022,42,99,2,2,49,1,5,2,4,2,0,No IMSS
